Packet_Count,Duration_sec,Num_Distinct_Dst_Ports,Mean_TTL,StdDev_TTL,Initial_TTL,Protocol_Diversity,Label,SYN_Ratio,ACK_Ratio,FIN_Ratio,RST_Ratio,PSH_Ratio,URG_Ratio,NULL_Ratio,SynAck_Ratio,UDP_Packet_Count,UDP_Payload_Avg,Protocol_1,Protocol_2,Protocol_6,Protocol_17
16,0.375829,1,64.0,0.0,64,1,0,0.0625,0.9375,0.0,0.0,0.375,0.0,0.0,0.06666666666666667,0.0,0.0,0,0,1,0
20,0.375502,1,53.0,0.0,53,1,0,0.05,1.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0,0,1,0
9,0.257288,1,64.0,0.0,64,1,0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.0,0,0,1,0
7,0.190243,1,54.0,0.0,54,1,0,0.14285714285714285,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0,0,1,0
7,2.048189,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
8,0.219649,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,514.0,0,0,0,1
6,0.259847,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,606.8333333333334,0,0,0,1
6,0.271914,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,606.0,0,0,0,1
9,0.123340,1,50.0,0.0,50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,319.8888888888889,0,0,0,1
7,0.171697,1,44.0,0.0,44,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,364.14285714285717,0,0,0,1
7,0.156591,1,44.0,0.0,44,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,377.85714285714283,0,0,0,1
5,7.093384,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,198.4,0,0,0,1
4,7.093474,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,220.0,0,0,0,1
57,57.140531,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,74.0,0,0,0,1
20,53.172736,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20,53.090036,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,52.841916,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,52.841834,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
14,49.225852,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,49.213242,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,27.003331,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0,0,0,1
2,27.005718,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0,0,0,1
2,45.080400,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.080444,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.051240,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.039795,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
5,25.107077,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,25.088771,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,8.491097,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,8.411544,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
59,59.188068,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,0,0,0,1
6,50.122366,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.110308,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
28,44.521906,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,316.3,0,0,0,1
8,0.165355,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,447.0,0,0,0,1
50,44.443844,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,506.56,0,0,0,1
15,0.090744,1,53.0,0.0,53,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,750.7333333333333,0,0,0,1
16,52.895141,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,52.895398,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
13,52.545101,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,52.531402,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.078750,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.091479,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,50.278295,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,50.180131,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.052919,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.039282,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,5.074162,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0,0,0,1
4,5.068400,4,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173.0,0,0,0,1
34,0.082223,1,64.0,0.0,64,1,0,0.029411764705882353,0.9705882352941176,0.0,0.0,0.17647058823529413,0.0,0.0,0.030303030303030304,0.0,0.0,0,0,1,0
53,0.072006,1,52.0,0.0,52,1,0,0.018867924528301886,1.0,0.0,0.0,0.4716981132075472,0.0,0.0,0.018867924528301886,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.197120,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.117926,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,2.061198,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.66666666666667,0,0,0,1
7,2.044395,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
59,58.163907,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,0,0,0,1
2,45.366999,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.367218,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,56.680275,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0,0,0,1
13,56.680273,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0,0,0,1
14,49.203828,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,49.189673,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
17,43.816418,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0,0,1,0
17,43.816399,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0,0,1,0
9,27.080422,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,586.2222222222222,0,0,0,1
13,27.078817,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,508.0769230769231,0,0,0,1
3,45.202326,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.000100,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0,0,0,1
2,0.001015,2,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,226.5,0,0,0,1
21,0.154472,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,624.4285714285714,0,0,0,1
20,0.153929,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,307.4,0,0,0,1
3,45.200752,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.051060,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.038168,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
5,0.142734,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.8,0,0,0,1
7,0.135394,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,110.14285714285714,0,0,0,1
4,25.100729,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,25.089129,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,7.002011,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,220.0,0,0,0,1
4,5.837168,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.75,0,0,0,1
7,1.949273,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
3,1.536214,1,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0,0,0,1
17,58.140465,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0,0,0,1
13,57.586055,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0,0,0,1
1,0.001,1,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0,0,0,1
59,59.060049,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,0,0,0,1
4,0.060492,1,53.0,0.0,53,1,0,0.0,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,0.001052,1,64.0,0.0,64,1,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.147347,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.144183,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
18,54.092563,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
18,53.902942,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,45.031488,1,64.0,0.0,64,1,0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,45.025204,1,52.0,0.0,52,1,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,49.150542,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,49.133952,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,45.198838,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
10,0.123173,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,513.8,0,0,0,1
13,0.122680,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,469.0769230769231,0,0,0,1
3,45.199652,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,25.102387,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,25.089557,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,39.994691,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,39.982373,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
19,0.180300,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,634.2105263157895,0,0,0,1
19,0.199206,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,325.36842105263156,0,0,0,1
6,31.497249,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.333333333333336,0,0,0,1
6,31.548541,6,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,104.0,0,0,0,1
8,0.150711,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,413.5,0,0,0,1
12,0.175367,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,383.0833333333333,0,0,0,1
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2,0.000107,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,211.0,0,0,0,1
8,0.148404,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,423.125,0,0,0,1
11,0.146283,1,57.0,0.0,57,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,399.1818181818182,0,0,0,1
19,1.024539,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,535.2631578947369,0,0,0,1
23,0.908753,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,431.95652173913044,0,0,0,1
58,59.194741,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,0,0,0,1
17,47.432880,2,58.0,0.0,58,1,0,0.058823529411764705,1.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.058823529411764705,0.0,0.0,0,0,1,0
21,47.432789,1,64.0,0.0,64,1,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.38095238095238093,0.0,0.0,0.05,0.0,0.0,0,0,1,0
16,40.015337,2,58.0,0.0,58,1,0,0.0,1.0,0.0625,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,40.001098,1,64.0,0.0,64,1,0,0.0,1.0,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
16,53.304169,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,53.304163,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
7,48.027364,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,200.0,0,0,0,1
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4,0.056490,1,53.0,0.0,53,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.5,0,0,0,1
3,0.038350,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0,0,0,1
2,0.085031,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.002120,1,50.0,0.0,50,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.096168,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.081894,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,27.002144,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0,0,0,1
2,26.999234,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0,0,0,1
18,35.537607,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
18,35.532805,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,8.706267,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,8.620949,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,2.050639,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
5,1.076091,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.6,0,0,0,1
5,1.066061,5,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.8,0,0,0,1
17,0.773537,1,64.0,0.0,64,1,0,0.058823529411764705,0.9411764705882353,0.0,0.0,0.29411764705882354,0.0,0.0,0.0625,0.0,0.0,0,0,1,0
15,0.760576,1,58.0,0.0,58,1,0,0.06666666666666667,1.0,0.0,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0,0,1,0
2,0.094289,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0,0,0,1
2,0.094637,2,50.0,0.0,50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0,0,0,1
1,0.001,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0,0,0,1
1,0.001,1,51.0,0.0,51,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0,0,0,1
59,58.164346,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,0,0,0,1
61,36.046360,1,21.81967213114754,69.6759497507066,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,110.80327868852459,0,0,0,1
5,7.636046,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,176.0,0,0,0,1
41,54.757874,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0,0,1,0
42,54.757743,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,55.881361,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0,0,0,1
13,55.881334,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0,0,0,1
2,27.002952,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0,0,0,1
3,35.746269,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0,0,0,1
23,30.005436,4,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.608695652173914,0,0,0,1
15,49.245997,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,49.233003,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.000150,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0,0,0,1
